CUSTOMER,OVERALLSATISFACTION,FOODQUALITY,SPEEDSATISFACTION,ORDERACCURACY
9033,4.000,3.000,3.000,True
9034,4.000,3.000,3.000,True
9035,3.000,3.000,5.000,True
9036,5.000,3.000,3.000,True
9037,3.000,5.000,4.000,True
9038,1.000,3.000,5.000,True
9039,5.000,4.000,2.000,True
9040,5.000,5.000,5.000,True
9041,2.000,2.000,1.000,True
9042,1.000,5.000,3.000,True
9043,5.000,1.000,5.000,True
9044,2.000,3.000,3.000,True
9045,3.000,5.000,5.000,True
9046,5.000,3.000,2.000,True
9047,3.000,5.000,4.000,True
9048,4.000,2.000,3.000,True
9049,5.000,4.000,1.000,True
9050,2.000,3.000,5.000,True
9051,5.000,1.000,2.000,True
9052,1.000,5.000,4.000,True
9053,3.000,2.000,5.000,True
9054,5.000,4.000,2.000,True
9055,3.000,5.000,5.000,True
9056,5.000,2.000,3.000,True
9057,2.000,5.000,1.000,True
9058,4.000,3.000,5.000,True
9059,3.000,1.000,3.000,True
9060,1.000,5.000,2.000,True
9061,5.000,3.000,2.000,True
9062,2.000,2.000,4.000,True
9063,4.000,2.000,4.000,True
9064,5.000,4.000,3.000,True
9065,2.000,4.000,5.000,True
9066,5.000,3.000,3.000,True
9067,3.000,5.000,1.000,True
9068,1.000,3.000,5.000,True
9069,5.000,1.000,5.000,True
9070,3.000,5.000,2.000,True
9071,2.000,5.000,1.000,True
9072,2.000,2.000,5.000,True
9073,4.000,1.000,2.000,True
9074,4.000,5.000,3.000,True
9075,3.000,2.000,5.000,True
9076,5.000,3.000,3.000,True
9077,3.000,5.000,4.000,True
9078,1.000,3.000,5.000,True
9079,5.000,4.000,2.000,True
9080,5.000,5.000,5.000,True
9081,2.000,2.000,1.000,True
9082,1.000,5.000,3.000,True
9083,5.000,1.000,5.000,True
9084,2.000,3.000,3.000,True
9085,3.000,5.000,5.000,True
9086,5.000,3.000,2.000,True
9087,3.000,5.000,4.000,True
9088,4.000,2.000,3.000,True
9089,5.000,4.000,1.000,True
9090,2.000,3.000,5.000,True
9091,5.000,1.000,2.000,True
9092,1.000,5.000,4.000,True
9093,3.000,2.000,5.000,True
9094,5.000,4.000,2.000,True
9095,3.000,5.000,5.000,True
9096,5.000,2.000,3.000,True
9097,2.000,5.000,1.000,True
9098,4.000,3.000,5.000,True
9099,3.000,1.000,3.000,True
9100,1.000,5.000,2.000,True
9101,5.000,3.000,2.000,True
9102,2.000,2.000,4.000,True
9103,4.000,2.000,4.000,True
9104,5.000,4.000,3.000,True
9105,2.000,4.000,5.000,True
9106,5.000,3.000,3.000,True
9107,3.000,5.000,1.000,True
9108,1.000,3.000,5.000,True
9109,5.000,1.000,5.000,True
9110,3.000,5.000,2.000,True
9111,2.000,5.000,1.000,True
9112,2.000,2.000,5.000,True
9113,4.000,1.000,2.000,True
9114,4.000,5.000,3.000,True
9115,3.000,2.000,5.000,True
9116,5.000,3.000,3.000,True
9117,3.000,5.000,4.000,True
9118,1.000,3.000,5.000,True
9119,5.000,4.000,2.000,True
9120,5.000,5.000,5.000,True
9121,2.000,2.000,1.000,True
9122,1.000,5.000,3.000,True
9123,5.000,1.000,5.000,True
9124,2.000,3.000,3.000,True
9125,3.000,5.000,5.000,True
9126,5.000,3.000,2.000,True
9127,3.000,5.000,4.000,True
9128,4.000,2.000,3.000,True
9129,5.000,4.000,1.000,True
9130,2.000,3.000,5.000,True
9131,5.000,1.000,2.000,True
9132,1.000,5.000,4.000,True
9133,3.000,2.000,5.000,True
9134,5.000,4.000,2.000,True
9135,3.000,5.000,5.000,True
9136,5.000,2.000,3.000,True
9137,2.000,5.000,1.000,True
9138,4.000,3.000,5.000,True
9139,3.000,1.000,3.000,True
9140,1.000,5.000,2.000,True
9141,5.000,3.000,2.000,True
9142,2.000,2.000,4.000,True
9143,4.000,2.000,4.000,True
9144,5.000,4.000,3.000,True
9145,2.000,4.000,5.000,True
9146,5.000,3.000,3.000,True
9147,3.000,5.000,1.000,True
9148,1.000,3.000,5.000,True
9149,5.000,1.000,5.000,True
9150,3.000,5.000,2.000,True
9151,2.000,5.000,1.000,True
9152,2.000,2.000,5.000,True
9153,4.000,1.000,2.000,True
9154,4.000,5.000,3.000,True
9155,3.000,2.000,5.000,True
9156,5.000,3.000,3.000,True
9157,3.000,5.000,4.000,True
9158,1.000,3.000,5.000,True
9159,5.000,4.000,2.000,True
9160,5.000,5.000,5.000,True
9161,2.000,2.000,1.000,True
9162,1.000,5.000,3.000,True
9163,5.000,1.000,5.000,True
9164,2.000,3.000,3.000,True
9165,3.000,5.000,5.000,True
9166,3.000,3.000,2.000,True
9167,5.000,5.000,4.000,True
9168,3.000,2.000,3.000,True
9169,4.000,4.000,1.000,True
9170,5.000,3.000,5.000,True
9171,2.000,1.000,2.000,True
9172,5.000,5.000,4.000,True
9173,1.000,2.000,5.000,True
9174,3.000,4.000,2.000,True
9175,5.000,5.000,5.000,True
9176,3.000,2.000,3.000,True
9177,5.000,5.000,1.000,True
9178,2.000,3.000,5.000,True
9179,4.000,1.000,3.000,True
9180,3.000,5.000,2.000,True
9181,1.000,3.000,2.000,True
9182,5.000,2.000,4.000,True
9183,2.000,2.000,4.000,True
9184,4.000,4.000,3.000,True
9185,5.000,4.000,5.000,True
9186,2.000,3.000,3.000,True
9187,5.000,5.000,1.000,True
9188,3.000,3.000,5.000,True
9189,1.000,1.000,5.000,True
9190,5.000,5.000,2.000,True
9191,3.000,5.000,1.000,True
9192,2.000,2.000,5.000,True
9193,2.000,1.000,2.000,True
9194,4.000,5.000,3.000,True
9195,4.000,2.000,3.000,True
9196,3.000,3.000,3.000,True
9197,5.000,3.000,3.000,False
9198,3.000,3.000,3.000,False
9199,1.000,3.000,3.000,False
9200,5.000,3.000,4.000,False
9201,3.000,4.000,3.000,False
9202,4.000,5.000,2.000,False
9203,5.000,3.000,4.000,False
9204,2.000,5.000,1.000,False
9205,5.000,2.000,5.000,False
9206,1.000,4.000,3.000,False
9207,3.000,3.000,2.000,False
9208,5.000,1.000,3.000,False
9209,3.000,5.000,3.000,False
9210,5.000,3.000,4.000,False
9211,2.000,2.000,5.000,False
9212,4.000,5.000,3.000,False
9213,3.000,4.000,2.000,False
9214,1.000,5.000,1.000,False
9215,5.000,4.000,5.000,False
9216,2.000,2.000,4.000,False
9217,4.000,5.000,4.000,False
9218,5.000,1.000,5.000,False
9219,2.000,4.000,4.000,False
9220,5.000,5.000,1.000,False
9221,3.000,3.000,3.000,False
9222,1.000,5.000,5.000,False
9223,5.000,4.000,4.000,False
9224,3.000,3.000,2.000,False
9225,2.000,3.000,4.000,False
9226,2.000,2.000,3.000,False
9227,4.000,5.000,4.000,False
9228,4.000,1.000,2.000,False
9229,3.000,4.000,5.000,False
9230,5.000,5.000,4.000,False
9231,3.000,3.000,4.000,False
9232,1.000,2.000,5.000,False
9233,5.000,5.000,1.000,False
9234,5.000,1.000,2.000,False
9235,2.000,3.000,3.000,False
9236,1.000,5.000,4.000,False
9237,5.000,4.000,3.000,False
9238,2.000,2.000,4.000,False
9239,3.000,3.000,2.000,False
9240,5.000,5.000,5.000,False
9241,3.000,3.000,3.000,False
9242,4.000,4.000,4.000,False
9243,5.000,5.000,5.000,False
9244,2.000,2.000,2.000,False
9245,5.000,5.000,5.000,False
9246,1.000,1.000,1.000,False
9247,3.000,3.000,3.000,False
9248,5.000,5.000,5.000,False
9249,3.000,3.000,3.000,False
9250,5.000,5.000,5.000,False
9251,2.000,2.000,2.000,False
9252,4.000,4.000,4.000,False
9253,3.000,3.000,3.000,False
9254,1.000,1.000,1.000,False
9255,5.000,5.000,5.000,False
9256,2.000,2.000,2.000,False
9257,4.000,4.000,4.000,False
9258,5.000,5.000,5.000,False
9259,2.000,2.000,2.000,False
9260,5.000,5.000,5.000,False
9261,3.000,3.000,3.000,False
9262,1.000,1.000,1.000,False
9263,5.000,5.000,5.000,False
9264,3.000,3.000,3.000,False
9265,2.000,2.000,2.000,False
9266,2.000,2.000,2.000,False
9267,4.000,4.000,4.000,False
9268,4.000,4.000,4.000,False
9269,3.000,3.000,3.000,False
9270,5.000,5.000,5.000,False
9271,3.000,3.000,3.000,False
9272,1.000,1.000,1.000,False
9273,5.000,5.000,5.000,False
9274,5.000,5.000,5.000,False
9275,2.000,2.000,2.000,False
9276,1.000,1.000,1.000,False
9277,5.000,5.000,5.000,False
9278,2.000,2.000,2.000,False
9279,3.000,3.000,3.000,False
9280,5.000,5.000,5.000,False
9281,3.000,3.000,3.000,False
9282,4.000,4.000,4.000,False
9283,5.000,5.000,5.000,False
9284,2.000,2.000,2.000,False
9285,5.000,5.000,5.000,False
9286,1.000,1.000,1.000,False
9287,3.000,3.000,3.000,False
9288,5.000,5.000,5.000,False
9289,3.000,3.000,3.000,False
9290,5.000,5.000,5.000,False
9291,2.000,2.000,2.000,False
9292,4.000,4.000,4.000,False
9293,3.000,3.000,3.000,False
9294,1.000,1.000,1.000,False
9295,5.000,5.000,5.000,False
9296,2.000,2.000,2.000,False
9297,4.000,4.000,4.000,False
9298,5.000,5.000,5.000,False
9299,2.000,2.000,2.000,True
9300,5.000,5.000,5.000,True
9301,3.000,3.000,3.000,True
9302,1.000,1.000,1.000,True
9303,5.000,5.000,5.000,True
9304,3.000,3.000,3.000,True
9305,2.000,2.000,2.000,True
9306,2.000,2.000,2.000,False
9307,4.000,4.000,4.000,False
9308,4.000,4.000,4.000,False
9309,3.000,3.000,3.000,False
9310,5.000,5.000,5.000,False
9311,3.000,3.000,3.000,False
9312,1.000,1.000,1.000,False
9313,5.000,5.000,5.000,False
9314,5.000,5.000,5.000,False
9315,2.000,2.000,2.000,False
9316,1.000,1.000,1.000,False
9317,5.000,5.000,5.000,False
9318,2.000,2.000,2.000,False
9319,3.000,3.000,3.000,False
9320,5.000,5.000,5.000,False
9321,3.000,3.000,3.000,False
9322,4.000,4.000,4.000,False
9323,5.000,5.000,5.000,False
9324,2.000,2.000,2.000,False
9325,5.000,5.000,5.000,False
9326,1.000,1.000,1.000,False
9327,3.000,3.000,3.000,False
9328,5.000,5.000,5.000,False
9329,3.000,3.000,3.000,False
9330,5.000,5.000,5.000,False
9331,2.000,2.000,2.000,False
9332,4.000,4.000,4.000,False
9333,3.000,3.000,3.000,False
9334,1.000,1.000,1.000,False
9335,5.000,5.000,5.000,False
9336,2.000,2.000,2.000,False
9337,4.000,4.000,4.000,False
9338,5.000,5.000,5.000,False
9339,2.000,2.000,2.000,False
9340,5.000,5.000,5.000,False
9341,3.000,3.000,3.000,False
9342,1.000,1.000,1.000,False
9343,5.000,5.000,5.000,False
9344,3.000,3.000,3.000,False
9345,2.000,2.000,2.000,False
9346,2.000,2.000,2.000,False
9347,4.000,4.000,4.000,False
9348,4.000,4.000,4.000,False
9349,3.000,3.000,3.000,False
9350,5.000,5.000,5.000,False
9351,3.000,3.000,3.000,False
9352,1.000,1.000,1.000,False
9353,5.000,5.000,5.000,False
9354,5.000,5.000,5.000,False
9355,2.000,2.000,2.000,False
9356,1.000,1.000,1.000,False
9357,5.000,5.000,5.000,False
9358,2.000,2.000,2.000,False
9359,3.000,3.000,3.000,False
9360,5.000,5.000,5.000,False
9361,3.000,3.000,3.000,False
9362,4.000,4.000,4.000,False
9363,5.000,5.000,5.000,False
9364,2.000,2.000,2.000,False
9365,5.000,5.000,5.000,False
9366,1.000,1.000,1.000,False
9367,3.000,3.000,3.000,False
9368,5.000,5.000,5.000,False
9369,3.000,3.000,3.000,False
9370,5.000,5.000,5.000,False
9371,2.000,2.000,2.000,False
9372,4.000,4.000,4.000,False
9373,3.000,3.000,3.000,False
9374,1.000,1.000,1.000,False
9375,5.000,5.000,5.000,False
9376,2.000,2.000,2.000,False
9377,4.000,4.000,4.000,False
9378,5.000,5.000,5.000,False
9379,2.000,2.000,2.000,False
9380,5.000,5.000,5.000,False
9381,3.000,3.000,3.000,False
9382,1.000,1.000,1.000,False
9383,5.000,5.000,5.000,False
9384,3.000,3.000,3.000,False
9385,2.000,2.000,2.000,False
9386,2.000,2.000,2.000,False
9387,4.000,4.000,4.000,False
9388,4.000,4.000,4.000,False
9389,3.000,3.000,3.000,False
9390,5.000,5.000,5.000,False
9391,3.000,3.000,3.000,False
9392,1.000,1.000,1.000,False
9393,5.000,5.000,5.000,False
9394,5.000,5.000,5.000,False
9395,2.000,2.000,2.000,False
9396,1.000,1.000,1.000,False
9397,5.000,5.000,5.000,False
9398,2.000,2.000,2.000,False
9399,3.000,3.000,3.000,False
9400,5.000,5.000,5.000,False
9401,3.000,3.000,3.000,False
9402,4.000,4.000,4.000,False
9403,5.000,5.000,5.000,False
9404,2.000,2.000,2.000,False
9405,5.000,5.000,5.000,False
9406,1.000,1.000,1.000,False
9407,3.000,3.000,3.000,False
9408,5.000,5.000,5.000,False
9409,3.000,3.000,3.000,False
9410,5.000,5.000,5.000,False
9411,2.000,2.000,2.000,False
9412,4.000,4.000,4.000,False
9413,3.000,3.000,3.000,False
9414,1.000,1.000,1.000,False
9415,5.000,5.000,5.000,False
9416,2.000,2.000,2.000,False
9417,4.000,4.000,4.000,False
9418,5.000,5.000,5.000,False
9419,2.000,2.000,2.000,False
9420,5.000,5.000,5.000,False
9421,3.000,3.000,3.000,False
9422,1.000,1.000,1.000,False
9423,5.000,5.000,5.000,False
9424,3.000,3.000,3.000,False
9425,2.000,2.000,2.000,False
9426,2.000,2.000,2.000,False
9427,4.000,4.000,4.000,False
9428,4.000,4.000,4.000,False
9429,3.000,3.000,3.000,False
9430,5.000,5.000,5.000,False
9431,3.000,3.000,3.000,False
9432,1.000,1.000,1.000,False
9433,5.000,5.000,5.000,False
9434,5.000,5.000,5.000,False
9435,2.000,2.000,2.000,False
9436,1.000,1.000,1.000,False
9437,5.000,5.000,5.000,False
9438,2.000,2.000,2.000,False
9439,3.000,3.000,3.000,False
9440,5.000,5.000,5.000,False
9441,3.000,3.000,3.000,False
9442,4.000,4.000,4.000,False
9443,5.000,5.000,5.000,False
9444,2.000,2.000,2.000,False
9445,5.000,5.000,5.000,False
9446,1.000,1.000,1.000,False
9447,3.000,3.000,3.000,False
9448,5.000,5.000,5.000,False
9449,3.000,3.000,3.000,False
9450,5.000,5.000,5.000,False
9451,2.000,2.000,2.000,False
9452,4.000,4.000,4.000,False
9453,3.000,3.000,3.000,False
9454,1.000,1.000,1.000,False
9455,5.000,5.000,5.000,False
9456,2.000,2.000,2.000,False
9457,4.000,4.000,4.000,False
9458,5.000,5.000,5.000,False
9459,2.000,2.000,2.000,False
9460,5.000,5.000,5.000,False
9461,3.000,3.000,3.000,False
9462,1.000,1.000,1.000,False
9463,5.000,5.000,5.000,False
9464,3.000,3.000,3.000,False
9465,2.000,2.000,2.000,False
9466,2.000,2.000,2.000,False
9467,4.000,4.000,4.000,False
9468,4.000,4.000,4.000,False
9469,3.000,3.000,3.000,False
9470,5.000,5.000,5.000,False
9471,3.000,3.000,3.000,False
9472,1.000,1.000,1.000,False
9473,5.000,5.000,5.000,False
9474,5.000,5.000,5.000,False
9475,2.000,2.000,2.000,False
9476,1.000,1.000,1.000,False
9477,5.000,5.000,5.000,False
9478,2.000,2.000,2.000,False
9479,3.000,3.000,3.000,False
9480,5.000,5.000,5.000,False
9481,3.000,3.000,3.000,False
9482,4.000,4.000,4.000,False
9483,5.000,5.000,5.000,False
9484,2.000,2.000,2.000,False
9485,5.000,5.000,5.000,False
9486,1.000,1.000,1.000,False
9487,3.000,3.000,3.000,False
9488,5.000,5.000,5.000,False
9489,3.000,3.000,3.000,False
9490,5.000,5.000,5.000,False
9491,2.000,2.000,2.000,False
9492,4.000,4.000,4.000,False
9493,3.000,3.000,3.000,False
9494,1.000,1.000,1.000,False
9495,5.000,5.000,5.000,False
9496,2.000,2.000,2.000,False
9497,4.000,4.000,4.000,False
9498,5.000,5.000,5.000,False
9499,2.000,2.000,2.000,False
9500,5.000,5.000,5.000,False
9501,3.000,3.000,3.000,False
9502,1.000,1.000,1.000,False
9503,5.000,5.000,5.000,False
9504,3.000,3.000,3.000,False
9505,2.000,2.000,2.000,False
9506,2.000,2.000,2.000,False
9507,4.000,4.000,4.000,False
9508,4.000,4.000,4.000,False
9509,3.000,3.000,3.000,False
9510,5.000,5.000,5.000,False
9511,3.000,3.000,3.000,False
9512,1.000,1.000,1.000,False
9513,5.000,5.000,5.000,False
9514,5.000,5.000,5.000,False
9515,2.000,2.000,2.000,False
9516,1.000,1.000,1.000,False
9517,5.000,5.000,5.000,False
9518,2.000,2.000,2.000,False
9519,3.000,3.000,3.000,False
9520,3.000,5.000,5.000,False
9521,3.000,3.000,3.000,False
9522,3.000,4.000,4.000,False
9523,3.000,5.000,5.000,False
9524,3.000,2.000,2.000,False
9525,3.000,5.000,5.000,False
9526,3.000,1.000,1.000,False
9527,3.000,3.000,3.000,False
9528,3.000,5.000,5.000,False
9529,3.000,3.000,3.000,False
9530,3.000,5.000,5.000,False
9531,3.000,2.000,2.000,False
9532,3.000,4.000,4.000,False
9533,3.000,3.000,3.000,False
9534,3.000,1.000,1.000,False
9535,3.000,5.000,5.000,False
9536,3.000,2.000,2.000,False
9537,3.000,4.000,4.000,False
9538,3.000,5.000,5.000,False
9539,3.000,2.000,2.000,False
9540,3.000,5.000,5.000,False
9541,3.000,3.000,3.000,False
9542,3.000,1.000,1.000,False
9543,5.000,5.000,5.000,False
9544,3.000,3.000,3.000,False
9545,4.000,2.000,2.000,False
9546,5.000,2.000,2.000,False
9547,2.000,4.000,4.000,False
9548,5.000,4.000,4.000,False
9549,1.000,3.000,3.000,False
9550,3.000,5.000,5.000,False
9551,5.000,3.000,3.000,False
9552,3.000,1.000,1.000,False
9553,5.000,5.000,5.000,False
9554,2.000,5.000,5.000,False
9555,4.000,2.000,2.000,False
9556,3.000,1.000,1.000,False
9557,1.000,5.000,5.000,False
9558,5.000,2.000,2.000,False
9559,2.000,3.000,3.000,False
9560,4.000,3.000,3.000,False
9561,5.000,5.000,5.000,False
9562,2.000,3.000,3.000,False
9563,5.000,4.000,4.000,False
9564,3.000,5.000,5.000,False
9565,1.000,2.000,2.000,False
9566,5.000,5.000,5.000,False
9567,3.000,1.000,1.000,False
9568,2.000,3.000,3.000,False
9569,2.000,5.000,5.000,False
9570,4.000,3.000,3.000,False
9571,4.000,5.000,5.000,False
9572,3.000,2.000,2.000,False
9573,5.000,4.000,4.000,False
9574,3.000,3.000,3.000,False
9575,1.000,1.000,1.000,False
9576,5.000,5.000,5.000,False
9577,5.000,2.000,2.000,False
9578,2.000,4.000,4.000,False
9579,1.000,5.000,5.000,False
9580,5.000,2.000,2.000,False
9581,2.000,5.000,5.000,False
9582,3.000,3.000,3.000,False
9583,5.000,1.000,1.000,False
9584,3.000,5.000,5.000,False
9585,4.000,3.000,3.000,False
9586,5.000,2.000,2.000,False
9587,2.000,2.000,2.000,False
9588,5.000,4.000,4.000,False
9589,1.000,4.000,4.000,False
9590,3.000,3.000,3.000,False
9591,5.000,5.000,5.000,False
9592,3.000,3.000,3.000,False
9593,5.000,1.000,1.000,False
9594,2.000,5.000,5.000,False
9595,4.000,5.000,5.000,False
9596,3.000,2.000,2.000,False
9597,1.000,1.000,1.000,False
9598,5.000,5.000,5.000,False
9599,2.000,2.000,2.000,False
9600,4.000,3.000,3.000,False
9601,5.000,5.000,5.000,False
9602,2.000,3.000,3.000,False
9603,5.000,4.000,4.000,False
9604,3.000,5.000,5.000,False
9605,1.000,2.000,2.000,False
9606,5.000,5.000,5.000,False
9607,3.000,1.000,1.000,False
9608,2.000,3.000,3.000,False
9609,2.000,5.000,5.000,False
9610,4.000,3.000,3.000,False
9611,4.000,5.000,5.000,False
9612,3.000,2.000,2.000,False
9613,5.000,4.000,4.000,False
9614,3.000,3.000,3.000,False
9615,1.000,1.000,1.000,False
9616,5.000,5.000,5.000,False
9617,5.000,2.000,2.000,False
9618,2.000,4.000,4.000,False
9619,1.000,5.000,5.000,False
9620,5.000,2.000,2.000,False
9621,2.000,5.000,5.000,False
9622,3.000,3.000,3.000,False
9623,5.000,1.000,1.000,False
9624,3.000,5.000,5.000,False
9625,4.000,3.000,3.000,False
9626,5.000,2.000,2.000,False
9627,2.000,2.000,2.000,False
9628,5.000,4.000,4.000,False
9629,1.000,4.000,4.000,False
9630,3.000,3.000,3.000,False
9631,5.000,5.000,5.000,False
9632,3.000,3.000,3.000,False
9633,5.000,1.000,1.000,False
9634,2.000,5.000,5.000,False
9635,4.000,5.000,5.000,False
9636,3.000,2.000,2.000,False
9637,1.000,1.000,1.000,False
9638,5.000,5.000,5.000,False
9639,2.000,2.000,2.000,False
9640,4.000,3.000,3.000,False
9641,5.000,5.000,5.000,False
9642,2.000,3.000,3.000,False
9643,5.000,4.000,4.000,False
9644,3.000,5.000,5.000,False
9645,1.000,2.000,2.000,False
9646,5.000,5.000,5.000,False
9647,3.000,1.000,1.000,False
9648,2.000,3.000,3.000,False
9649,2.000,5.000,5.000,False
9650,4.000,3.000,3.000,True
9651,4.000,5.000,5.000,True
9652,3.000,2.000,2.000,True
9653,5.000,4.000,4.000,True
9654,3.000,3.000,3.000,True
9655,1.000,1.000,1.000,True
9656,5.000,5.000,5.000,True
9657,5.000,2.000,2.000,True
9658,2.000,4.000,4.000,True
9659,1.000,5.000,5.000,True
9660,5.000,2.000,2.000,True
9661,2.000,5.000,5.000,False
9662,3.000,3.000,3.000,False
9663,5.000,1.000,1.000,False
9664,3.000,5.000,5.000,False
9665,4.000,3.000,3.000,False
9666,5.000,2.000,2.000,False
9667,2.000,2.000,2.000,False
9668,5.000,4.000,4.000,False
9669,1.000,4.000,4.000,False
9670,3.000,3.000,3.000,False
9671,5.000,5.000,5.000,False
9672,3.000,3.000,3.000,False
9673,5.000,1.000,1.000,False
9674,2.000,5.000,5.000,False
9675,4.000,5.000,5.000,False
9676,3.000,2.000,2.000,False
9677,1.000,1.000,1.000,False
9678,5.000,5.000,5.000,False
9679,2.000,2.000,2.000,False
9680,4.000,3.000,3.000,False
9681,5.000,5.000,5.000,False
9682,2.000,3.000,3.000,False
9683,5.000,4.000,4.000,False
9684,3.000,5.000,5.000,False
9685,1.000,2.000,2.000,False
9686,5.000,5.000,5.000,False
9687,3.000,1.000,1.000,False
9688,2.000,3.000,3.000,False
9689,2.000,5.000,5.000,False
9690,4.000,3.000,3.000,False
9691,4.000,5.000,5.000,False
9692,3.000,2.000,2.000,False
9693,5.000,4.000,4.000,False
9694,3.000,3.000,3.000,False
9695,1.000,1.000,1.000,False
9696,5.000,5.000,5.000,False
9697,5.000,2.000,2.000,False
9698,2.000,4.000,4.000,False
9699,1.000,5.000,5.000,False
9700,5.000,2.000,2.000,False
9701,2.000,5.000,5.000,False
9702,3.000,3.000,3.000,False
9703,3.000,1.000,1.000,False
9704,5.000,5.000,5.000,False
9705,3.000,3.000,3.000,False
9706,4.000,2.000,2.000,False
9707,5.000,2.000,2.000,False
9708,2.000,4.000,4.000,False
9709,5.000,4.000,4.000,False
9710,1.000,3.000,3.000,False
9711,3.000,5.000,5.000,False
9712,5.000,3.000,3.000,False
9713,3.000,1.000,1.000,False
9714,5.000,5.000,5.000,False
9715,2.000,5.000,5.000,False
9716,4.000,2.000,2.000,False
9717,3.000,1.000,1.000,False
9718,1.000,5.000,5.000,False
9719,5.000,2.000,2.000,False
9720,2.000,3.000,3.000,False
9721,4.000,3.000,3.000,False
9722,5.000,3.000,3.000,False
9723,2.000,3.000,3.000,False
9724,5.000,3.000,3.000,False
9725,3.000,3.000,3.000,False
9726,1.000,3.000,3.000,False
9727,5.000,3.000,3.000,False
9728,3.000,3.000,3.000,False
9729,2.000,3.000,3.000,False
9730,2.000,3.000,3.000,False
9731,4.000,3.000,3.000,False
9732,4.000,3.000,3.000,False
9733,3.000,3.000,5.000,False
9734,5.000,3.000,3.000,False
9735,3.000,5.000,4.000,False
9736,1.000,3.000,5.000,False
9737,5.000,4.000,2.000,False
9738,5.000,5.000,5.000,False
9739,2.000,2.000,1.000,False
9740,1.000,5.000,3.000,False
9741,5.000,1.000,5.000,False
9742,2.000,3.000,3.000,False
9743,3.000,5.000,5.000,False
9744,5.000,3.000,2.000,False
9745,3.000,5.000,4.000,False
9746,4.000,2.000,3.000,False
9747,5.000,4.000,1.000,False
9748,2.000,3.000,5.000,False
9749,5.000,1.000,2.000,False
9750,1.000,5.000,4.000,False
9751,3.000,2.000,5.000,False
9752,5.000,4.000,2.000,False
9753,3.000,5.000,5.000,False
9754,5.000,2.000,3.000,False
9755,2.000,5.000,1.000,False
9756,4.000,3.000,5.000,False
9757,3.000,1.000,3.000,False
9758,1.000,5.000,2.000,False
9759,5.000,3.000,2.000,False
9760,2.000,2.000,4.000,False
9761,4.000,2.000,4.000,False
9762,5.000,4.000,3.000,False
9763,2.000,4.000,5.000,False
9764,5.000,3.000,3.000,False
9765,3.000,5.000,1.000,False
9766,1.000,3.000,5.000,False
9767,5.000,1.000,5.000,False
9768,3.000,5.000,2.000,False
9769,2.000,5.000,1.000,False
9770,2.000,2.000,5.000,False
9771,4.000,1.000,2.000,False
9772,4.000,5.000,3.000,False
9773,3.000,2.000,5.000,False
9774,5.000,3.000,3.000,False
9775,3.000,5.000,4.000,False
9776,1.000,3.000,5.000,False
9777,5.000,4.000,2.000,False
9778,5.000,5.000,5.000,False
9779,2.000,2.000,1.000,False
9780,1.000,5.000,3.000,False
9781,5.000,1.000,5.000,False
9782,5.000,3.000,4.000,False
9783,3.000,4.000,3.000,False
9784,4.000,5.000,2.000,False
9785,5.000,3.000,4.000,False
9786,2.000,5.000,1.000,False
9787,5.000,2.000,5.000,False
9788,1.000,4.000,3.000,False
9789,3.000,3.000,2.000,False
9790,5.000,1.000,3.000,False
9791,3.000,5.000,3.000,False
9792,5.000,3.000,4.000,False
9793,2.000,2.000,5.000,False
9794,4.000,5.000,3.000,False
9795,3.000,4.000,2.000,False
9796,1.000,5.000,1.000,False
9797,5.000,4.000,5.000,False
9798,2.000,2.000,4.000,False
9799,4.000,5.000,4.000,False
9800,5.000,1.000,5.000,False
9801,2.000,4.000,4.000,False
9802,5.000,5.000,1.000,False
9803,3.000,3.000,3.000,False
9804,1.000,5.000,5.000,False
9805,5.000,4.000,4.000,False
9806,3.000,3.000,2.000,False
9807,2.000,3.000,4.000,False
9808,2.000,2.000,3.000,False
9809,4.000,5.000,4.000,False
9810,4.000,1.000,2.000,False
9811,3.000,4.000,5.000,False
9812,5.000,5.000,4.000,False
9813,3.000,3.000,4.000,False
9814,1.000,2.000,5.000,False
9815,5.000,5.000,1.000,False
9816,5.000,1.000,2.000,False
9817,2.000,3.000,3.000,False
9818,1.000,5.000,4.000,False
9819,5.000,4.000,3.000,False
9820,2.000,2.000,4.000,False
9821,3.000,3.000,2.000,False
9822,5.000,5.000,5.000,False
9823,3.000,3.000,3.000,False
9824,4.000,4.000,4.000,False
9825,5.000,5.000,5.000,False
9826,2.000,2.000,2.000,False
9827,5.000,5.000,5.000,False
9828,1.000,1.000,1.000,False
9829,3.000,3.000,3.000,False
9830,5.000,5.000,5.000,False
9831,3.000,3.000,3.000,False
9832,5.000,5.000,5.000,False
9833,2.000,2.000,2.000,False
9834,4.000,4.000,4.000,False
9835,3.000,3.000,3.000,False
9836,1.000,1.000,1.000,False
9837,5.000,3.000,4.000,False
9838,3.000,4.000,3.000,False
9839,4.000,5.000,2.000,False
9840,5.000,3.000,4.000,False
9841,2.000,5.000,1.000,False
9842,5.000,2.000,5.000,False
9843,1.000,4.000,3.000,False
9844,3.000,3.000,2.000,False
9845,5.000,1.000,3.000,False
9846,3.000,5.000,3.000,False
9847,5.000,3.000,4.000,False
9848,2.000,2.000,5.000,False
9849,4.000,5.000,3.000,False
9850,3.000,4.000,2.000,False
9851,1.000,5.000,1.000,False
9852,5.000,4.000,5.000,False
